clip,cfg,alpha,schedule,axis_id,s,a_independent,a_fork,commit_gain
1186,1.0,0.8,sqrt_down,presence,0.15,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,presence,0.25,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,presence,0.35,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,presence,0.45,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,presence,0.6,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,presence,0.75,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,presence,0.9,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,timing,0.05,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,timing,0.15,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,timing,0.25,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,timing,0.35,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,timing,0.45,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,timing,0.6,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,timing,0.75,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,timing,0.9,0.875,1.0,1.0
1186,1.0,0.8,sqrt_down,class,0.05,0.26373626373626374,0.8333333333333334,0.7736318407960198
1186,1.0,0.8,sqrt_down,class,0.15,0.26373626373626374,1.0,1.0
1186,1.0,0.8,sqrt_down,class,0.25,0.26373626373626374,1.0,1.0
1186,1.0,0.8,sqrt_down,class,0.35,0.26373626373626374,0.8181818181818182,0.7530529172320216
1186,1.0,0.8,sqrt_down,class,0.45,0.26373626373626374,1.0,1.0
1186,1.0,0.8,sqrt_down,class,0.6,0.26373626373626374,1.0,1.0
1186,1.0,0.8,sqrt_down,class,0.75,0.26373626373626374,1.0,1.0
1186,1.0,0.8,sqrt_down,class,0.9,0.26373626373626374,1.0,1.0
1186,1.0,0.8,sqrt_down,material,0.05,0.7688865978340383,0.9275400106584374,
1186,1.0,0.8,sqrt_down,material,0.15,0.7688865978340383,0.905124078349866,
1186,1.0,0.8,sqrt_down,material,0.25,0.7688865978340383,0.919579162917572,
1186,1.0,0.8,sqrt_down,material,0.35,0.7688865978340383,0.9383221213702014,
1186,1.0,0.8,sqrt_down,material,0.45,0.7688865978340383,0.9526780301598825,
1186,1.0,0.8,sqrt_down,material,0.6,0.7688865978340383,0.9746045144915538,
1186,1.0,0.8,sqrt_down,material,0.75,0.7688865978340383,0.9828344603207985,
1186,1.0,0.8,sqrt_down,material,0.9,0.7688865978340383,0.9926996517856471,
1196,1.0,0.8,sqrt_down,presence,0.05,0.5416666666666666,1.0,1.0
1196,1.0,0.8,sqrt_down,presence,0.15,0.5416666666666666,1.0,1.0
1196,1.0,0.8,sqrt_down,presence,0.25,0.5416666666666666,1.0,1.0
1196,1.0,0.8,sqrt_down,presence,0.35,0.5416666666666666,1.0,1.0
1196,1.0,0.8,sqrt_down,presence,0.45,0.5416666666666666,1.0,1.0
1196,1.0,0.8,sqrt_down,presence,0.6,0.5416666666666666,1.0,1.0
1196,1.0,0.8,sqrt_down,presence,0.75,0.5416666666666666,1.0,1.0
1196,1.0,0.8,sqrt_down,presence,0.9,0.5416666666666666,1.0,1.0
1196,1.0,0.8,sqrt_down,timing,0.05,1.0,1.0,0.0
1196,1.0,0.8,sqrt_down,timing,0.15,1.0,1.0,0.0
1196,1.0,0.8,sqrt_down,timing,0.25,1.0,1.0,0.0
1196,1.0,0.8,sqrt_down,timing,0.35,1.0,1.0,0.0
1196,1.0,0.8,sqrt_down,timing,0.45,1.0,1.0,0.0
1196,1.0,0.8,sqrt_down,timing,0.6,1.0,1.0,0.0
1196,1.0,0.8,sqrt_down,timing,0.75,1.0,1.0,0.0
1196,1.0,0.8,sqrt_down,timing,0.9,1.0,1.0,0.0
1196,1.0,0.8,sqrt_down,class,0.05,0.25757575757575757,1.0,1.0
1196,1.0,0.8,sqrt_down,class,0.15,0.25757575757575757,1.0,1.0
1196,1.0,0.8,sqrt_down,class,0.25,0.25757575757575757,1.0,1.0
